,0
7589,Service Orientation
7590,Social Perceptiveness
7591,Critical Thinking
7592,Reading Comprehension
7593,Service Orientation
7594,Social Perceptiveness
7595,Active Listening
7596,Speaking
7597,Coordination
7598,Critical Thinking
7599,Judgment and Decision Making
7600,Monitoring
7601,Persuasion
7602,Reading Comprehension
7603,Social Perceptiveness
7604,Speaking
7605,Service Orientation
7606,Active Listening
7607,Coordination
7608,Complex Problem Solving
7609,Judgment and Decision Making
7610,Management of Personnel Resources
7611,Monitoring
7612,Reading Comprehension
7613,Time Management
7614,Writing
7615,Reading Comprehension
7616,Active Listening
7617,Critical Thinking
7618,Judgment and Decision Making
7619,Speaking
7620,Social Perceptiveness
7621,Complex Problem Solving
7622,Coordination
7623,Service Orientation
7624,Time Management
7625,Active Listening
7626,Speaking
7627,Service Orientation
7628,Critical Thinking
7629,Reading Comprehension
7630,Writing
7631,Coordination
7632,Social Perceptiveness
7633,Active Learning
7634,Active Listening
7635,Speaking
7636,Service Orientation
7637,Critical Thinking
7638,Reading Comprehension
7639,Writing
7640,Coordination
7641,Social Perceptiveness
7642,Active Learning
7643,Active Listening
7644,Speaking
7645,Reading Comprehension
7646,Social Perceptiveness
7647,Critical Thinking
7648,Service Orientation
7649,Time Management
7650,Writing
7651,Complex Problem Solving
7652,Coordination
7653,Monitoring
7654,Negotiation
7655,Persuasion
7656,Speaking
7657,Active Listening
7658,Reading Comprehension
7659,Critical Thinking
7660,Service Orientation
7661,Social Perceptiveness
7662,Writing
7663,Complex Problem Solving
7664,Judgment and Decision Making
7665,Active Learning
7666,Coordination
7667,Monitoring
7668,Negotiation
7669,Persuasion
7670,Time Management
7671,Mathematics
7672,Active Listening
7673,Critical Thinking
7674,Reading Comprehension
7675,Speaking
7676,Writing
7677,Monitoring
7678,Time Management
7679,Active Listening
7680,Speaking
7681,Reading Comprehension
7682,Time Management
7683,Critical Thinking
7684,Monitoring
7685,Writing
7686,Active Learning
7687,Judgment and Decision Making
7688,Mathematics
7689,Service Orientation
7690,Social Perceptiveness
7691,Active Listening
7692,Speaking
7693,Reading Comprehension
7694,Critical Thinking
7695,Writing
7696,Judgment and Decision Making
7697,Social Perceptiveness
7698,Time Management
7699,Active Learning
7700,Complex Problem Solving
7701,Coordination
7702,Monitoring
7703,Active Listening
7704,Speaking
7705,Reading Comprehension
7706,Critical Thinking
7707,Writing
7708,Complex Problem Solving
7709,Active Learning
7710,Judgment and Decision Making
7711,Social Perceptiveness
7712,Time Management
7713,Mathematics
7714,Coordination
7715,Instructing
7716,Monitoring
7717,Persuasion
7718,Service Orientation
7719,Active Listening
7720,Speaking
7721,Reading Comprehension
7722,Service Orientation
7723,Social Perceptiveness
7724,Coordination
7725,Critical Thinking
7726,Monitoring
7727,Judgment and Decision Making
7728,Persuasion
7729,Writing
7730,Active Listening
7731,Reading Comprehension
7732,Speaking
7733,Critical Thinking
7734,Writing
7735,Service Orientation
7736,Active Listening
7737,Reading Comprehension
7738,Speaking
7739,Critical Thinking
7740,Writing
7741,Mathematics
7742,Monitoring
7743,Time Management
7744,Speaking
7745,Active Listening
7746,Reading Comprehension
7747,Critical Thinking
7748,Monitoring
7749,Time Management
7750,Critical Thinking
7751,Reading Comprehension
7752,Monitoring
7753,Speaking
7754,Active Listening
7755,Coordination
7756,Quality Control Analysis
7757,Service Orientation
7758,Social Perceptiveness
7759,Active Listening
7760,Reading Comprehension
7761,Speaking
7762,Time Management
7763,Critical Thinking
7764,Monitoring
7765,Writing
7766,Coordination
7767,Judgment and Decision Making
7768,Complex Problem Solving
7769,Active Listening
7770,Speaking
7771,Coordination
7772,Monitoring
7773,Reading Comprehension
7774,Time Management
7775,Complex Problem Solving
7776,Critical Thinking
7777,Judgment and Decision Making
7778,Service Orientation
7779,Social Perceptiveness
7780,Writing
7781,Active Learning
7782,Reading Comprehension
7783,Active Listening
7784,Speaking
7785,Service Orientation
7786,Coordination
7787,Critical Thinking
7788,Learning Strategies
7789,Social Perceptiveness
7790,Service Orientation
7791,Active Listening
7792,Reading Comprehension
7793,Coordination
7794,Critical Thinking
7795,Speaking
7796,Writing
7797,Active Listening
7798,Speaking
7799,Time Management
7800,Critical Thinking
7801,Reading Comprehension
7802,Service Orientation
7803,Writing
7804,Active Listening
7805,Speaking
7806,Reading Comprehension
7807,Service Orientation
7808,Critical Thinking
7809,Monitoring
7810,Social Perceptiveness
7811,Time Management
7812,Active Listening
7813,Critical Thinking
7814,Management of Personnel Resources
7815,Social Perceptiveness
7816,Speaking
7817,Coordination
7818,Time Management
7819,Persuasion
7820,Reading Comprehension
7821,Service Orientation
7822,Complex Problem Solving
7823,Instructing
7824,Judgment and Decision Making
7825,Monitoring
7826,Negotiation
7827,Writing
7828,Active Learning
7829,Learning Strategies
7830,Systems Analysis
7831,Systems Evaluation
7832,Service Orientation
7833,Social Perceptiveness
7834,Active Listening
7835,Speaking
7836,Monitoring
7837,Coordination
7838,Critical Thinking
7839,Instructing
7840,Judgment and Decision Making
7841,Time Management
7842,Reading Comprehension
7843,Active Listening
7844,Critical Thinking
7845,Monitoring
7846,Service Orientation
7847,Social Perceptiveness
7848,Speaking
7849,Time Management
7850,Writing
7851,Operation and Control
7852,Operations Monitoring
7853,Reading Comprehension
7854,Active Listening
7855,Critical Thinking
7856,Judgment and Decision Making
7857,Monitoring
7858,Speaking
7859,Time Management
7860,Active Listening
7861,Reading Comprehension
7862,Speaking
7863,Writing
7864,Critical Thinking
7865,Monitoring
7866,Social Perceptiveness
7867,Time Management
7868,Active Learning
7869,Complex Problem Solving
7870,Coordination
7871,Judgment and Decision Making
7872,Service Orientation
7873,Writing
7874,Reading Comprehension
7875,Active Listening
7876,Critical Thinking
7877,Judgment and Decision Making
7878,Speaking
7879,Social Perceptiveness
7880,Complex Problem Solving
7881,Coordination
7882,Service Orientation
7883,Time Management
7884,Active Listening
7885,Reading Comprehension
7886,Speaking
7887,Service Orientation
7888,Social Perceptiveness
7889,Coordination
7890,Critical Thinking
7891,Monitoring
7892,Persuasion
7893,Active Learning
7894,Writing
7895,Judgment and Decision Making
7896,Mathematics
7897,Negotiation
7898,Time Management
7899,Active Listening
7900,Coordination
7901,Management of Personnel Resources
7902,Time Management
7903,Critical Thinking
7904,Speaking
7905,Monitoring
7906,Reading Comprehension
7907,Social Perceptiveness
7908,Complex Problem Solving
7909,Judgment and Decision Making
7910,Negotiation
7911,Writing
7912,Active Learning
7913,Persuasion
7914,Systems Evaluation
7915,Instructing
7916,Learning Strategies
7917,Service Orientation
7918,Speaking
7919,Active Listening
7920,Monitoring
7921,Service Orientation
7922,Social Perceptiveness
7923,Coordination
7924,Active Learning
7925,Critical Thinking
7926,Reading Comprehension
7927,Time Management
7928,Judgment and Decision Making
7929,Persuasion
7930,Writing
7931,Service Orientation
7932,Active Listening
7933,Social Perceptiveness
7934,Speaking
7935,Monitoring
7936,Coordination
7937,Persuasion
7938,Reading Comprehension
7939,Active Listening
7940,Coordination
7941,Management of Personnel Resources
7942,Time Management
7943,Critical Thinking
7944,Speaking
7945,Monitoring
7946,Reading Comprehension
7947,Social Perceptiveness
7948,Complex Problem Solving
7949,Judgment and Decision Making
7950,Negotiation
7951,Writing
7952,Active Learning
7953,Persuasion
7954,Systems Evaluation
7955,Instructing
7956,Learning Strategies
7957,Service Orientation
7958,Service Orientation
7959,Active Listening
7960,Social Perceptiveness
7961,Speaking
7962,Monitoring
7963,Coordination
7964,Persuasion
7965,Reading Comprehension
7966,Active Listening
7967,Critical Thinking
7968,Management of Personnel Resources
7969,Social Perceptiveness
7970,Speaking
7971,Coordination
7972,Time Management
7973,Persuasion
7974,Reading Comprehension
7975,Service Orientation
7976,Complex Problem Solving
7977,Instructing
7978,Judgment and Decision Making
7979,Monitoring
7980,Negotiation
7981,Writing
7982,Active Learning
7983,Learning Strategies
7984,Systems Analysis
7985,Systems Evaluation
7986,Speaking
7987,Active Listening
7988,Social Perceptiveness
7989,Service Orientation
7990,Coordination
7991,Monitoring
7992,Reading Comprehension
7993,Time Management
7994,Active Listening
7995,Speaking
7996,Service Orientation
7997,Coordination
7998,Persuasion
7999,Social Perceptiveness
8000,Critical Thinking
8001,Reading Comprehension
8002,Complex Problem Solving
8003,Judgment and Decision Making
8004,Negotiation
8005,Time Management
8006,Writing
8007,Coordination
8008,Monitoring
8009,Speaking
8010,Active Listening
8011,Service Orientation
8012,Instructing
8013,Management of Personnel Resources
8014,Reading Comprehension
8015,Social Perceptiveness
8016,Critical Thinking
8017,Persuasion
8018,Complex Problem Solving
8019,Judgment and Decision Making
8020,Learning Strategies
8021,Management of Financial Resources
8022,Systems Evaluation
8023,Time Management
8024,Active Learning
8025,Mathematics
8026,Negotiation
8027,Systems Analysis
8028,Judgment and Decision Making
8029,Monitoring
8030,Operations Monitoring
8031,Quality Control Analysis
8032,Service Orientation
8033,Speaking
8034,Active Listening
8035,Complex Problem Solving
8036,Coordination
8037,Critical Thinking
8038,Management of Personnel Resources
8039,Time Management
8040,Critical Thinking
8041,Service Orientation
8042,Management of Material Resources
8043,Active Learning
8044,Active Listening
8045,Judgment and Decision Making
8046,Monitoring
8047,Reading Comprehension
8048,Social Perceptiveness
8049,Speaking
8050,Time Management
8051,Monitoring
8052,Active Listening
8053,Coordination
8054,Critical Thinking
8055,Speaking
8056,Time Management
8057,Active Listening
8058,Coordination
8059,Critical Thinking
8060,Reading Comprehension
8061,Service Orientation
8062,Speaking
8063,Time Management
8064,Active Listening
8065,Service Orientation
8066,Speaking
8067,Social Perceptiveness
8068,Coordination
8069,Monitoring
8070,Active Listening
8071,Service Orientation
8072,Social Perceptiveness
8073,Coordination
8074,Critical Thinking
8075,Persuasion
8076,Speaking
8077,Active Learning
8078,Complex Problem Solving
8079,Instructing
8080,Monitoring
8081,Reading Comprehension
8082,Time Management
8083,Active Listening
8084,Critical Thinking
8085,Management of Personnel Resources
8086,Social Perceptiveness
8087,Speaking
8088,Coordination
8089,Time Management
8090,Persuasion
8091,Reading Comprehension
8092,Service Orientation
8093,Complex Problem Solving
8094,Instructing
8095,Judgment and Decision Making
8096,Monitoring
8097,Negotiation
8098,Writing
8099,Active Learning
8100,Learning Strategies
8101,Systems Analysis
8102,Systems Evaluation
8103,Active Listening
8104,Speaking
8105,Service Orientation
8106,Critical Thinking
8107,Active Learning
8108,Judgment and Decision Making
8109,Social Perceptiveness
8110,Complex Problem Solving
8111,Monitoring
8112,Reading Comprehension
8113,Time Management
8114,Active Listening
8115,Critical Thinking
8116,Management of Personnel Resources
8117,Social Perceptiveness
8118,Speaking
8119,Coordination
8120,Time Management
8121,Persuasion
8122,Reading Comprehension
8123,Service Orientation
8124,Complex Problem Solving
8125,Instructing
8126,Judgment and Decision Making
8127,Monitoring
8128,Negotiation
8129,Writing
8130,Active Learning
8131,Learning Strategies
8132,Systems Analysis
8133,Systems Evaluation
8134,Active Listening
8135,Speaking
8136,Service Orientation
8137,Critical Thinking
8138,Active Learning
8139,Judgment and Decision Making
8140,Social Perceptiveness
8141,Complex Problem Solving
8142,Monitoring
8143,Reading Comprehension
8144,Time Management
8145,Speaking
8146,Active Listening
8147,Reading Comprehension
8148,Critical Thinking
8149,Judgment and Decision Making
8150,Active Learning
8151,Coordination
8152,Monitoring
8153,Social Perceptiveness
8154,Speaking
8155,Active Listening
8156,Service Orientation
8157,Active Learning
8158,Reading Comprehension
8159,Coordination
8160,Critical Thinking
8161,Monitoring
8162,Social Perceptiveness
8163,Management of Personnel Resources
8164,Coordination
8165,Monitoring
8166,Speaking
8167,Time Management
8168,Active Listening
8169,Complex Problem Solving
8170,Critical Thinking
8171,Instructing
8172,Learning Strategies
8173,Service Orientation
8174,Social Perceptiveness
8175,Judgment and Decision Making
8176,Negotiation
8177,Quality Control Analysis
8178,Reading Comprehension
8179,Management of Personnel Resources
8180,Coordination
8181,Monitoring
8182,Speaking
8183,Time Management
8184,Active Listening
8185,Complex Problem Solving
8186,Critical Thinking
8187,Instructing
8188,Learning Strategies
8189,Service Orientation
8190,Social Perceptiveness
8191,Judgment and Decision Making
8192,Negotiation
8193,Quality Control Analysis
8194,Reading Comprehension
8195,Active Listening
8196,Critical Thinking
8197,Management of Personnel Resources
8198,Social Perceptiveness
8199,Speaking
8200,Coordination
8201,Time Management
8202,Persuasion
8203,Reading Comprehension
8204,Service Orientation
8205,Complex Problem Solving
8206,Instructing
8207,Judgment and Decision Making
8208,Monitoring
8209,Negotiation
8210,Writing
8211,Active Learning
8212,Learning Strategies
8213,Systems Analysis
8214,Systems Evaluation
8215,Service Orientation
8216,Social Perceptiveness
8217,Active Listening
8218,Speaking
8219,Monitoring
8220,Coordination
8221,Critical Thinking
8222,Instructing
8223,Judgment and Decision Making
8224,Time Management
8225,Speaking
8226,Active Listening
8227,Critical Thinking
8228,Service Orientation
8229,Social Perceptiveness
8230,Time Management
8231,Writing
8232,Active Learning
8233,Coordination
8234,Judgment and Decision Making
8235,Monitoring
8236,Reading Comprehension
8237,Social Perceptiveness
8238,Service Orientation
